Flagged Accounts,Customer Name,TDLinx Code,Address,City,State,Zip,Premise,Channel,Sub-Channel,Owner,Banner
FALSE,Doubletree Hotel,5218396,7 Hutton Centre Dr,Santa Ana,CA,92707,On-Premise,Lodging,Full Service Lodging,Independent,Doubletree Hotel
FALSE,American Legion,5241645,4151 Buchanan Ave,Riverside,CA,92503,On-Premise,Recreation,Private Club,Independent,American Legion
FALSE,Flap Your Jacks,7813226,3020 University Ave,San Diego,CA,92104,On-Premise,Dining,Fast Casual,Independent,No Group Assignment
FALSE,Flora The Venue,1938670,1040 7th Ave,San Diego,CA,92101,On-Premise,Caterer,Banquet hall,Independent,No Group Assignment
FALSE,The Hub RWC,5245898,2650 Broadway St,Redwood City,CA,94063,On-Premise,Bar/Nightclub,Neighborhood Bar,Independent,No Group Assignment
FALSE,Lola Gaspar,3418722,211 W 2nd St,Santa Ana,CA,92701,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Las Margaritas Grill,1632622,1214 W F St,Oakdale,CA,95361,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Rim Bowling & Entertainment Ctr,5240282,23991 Lake Dr,Crestline,CA,92325,On-Premise,Recreation,Billiard/Bowling/Arcade,Independent,No Group Assignment
FALSE,Casa De Fruta,2502460,10021 Pacheco Pass Hwy Ste B,Hollister,CA,95023,On-Premise,Dining,Fast Casual,Independent,No Group Assignment
FALSE,Willow Ranch Restaurant,5524085,27770 Lagoon Dr,Buttonwillow,CA,93206,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,The Mayfair Hotel,5218575,1256 W 7th St,Los Angeles,CA,90017,On-Premise,Lodging,Luxury Lodging,Crescent Hotels & Resorts,No Group Assignment
FALSE,Viaje,7460123,5224 E 2nd St,Long Beach,CA,90803,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Creasian Bistro,7192895,610 Railroad Ave,Pittsburg,CA,94565,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Huapangos Mexican Cuisine,3621114,3693 5th Ave,San Diego,CA,92103,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Alaro Craft Brewery,1421424,2004 Capitol Ave,Sacramento,CA,95811,On-Premise,Bar/Nightclub,Neighborhood Bar,Independent,No Group Assignment
FALSE,Mizu Sushi Bar & Grill,7354479,2590 W El Camino Real Ste 13,Mountain View,CA,94040,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Mediterranean Kitchen,2153170,270 Lorton Ave,Burlingame,CA,94010,On-Premise,Dining,Quick Service Restaurant,Independent,No Group Assignment
FALSE,Table Mountain Golf Club,5245136,2700 Oro Dam Blvd W,Oroville,CA,95965,On-Premise,Recreation,Golf/Country Club,Independent,No Group Assignment
FALSE,Napa Valley Lodge,5219693,2230 Madison St,Yountville,CA,94599,On-Premise,Lodging,Resort/Convention,Woodside Hotels & Resorts,No Group Assignment
FALSE,Cygnet Theatre,7567092,4040 Twiggs St,San Diego,CA,92110,On-Premise,Recreation,Theater,Independent,No Group Assignment
FALSE,Dine N Dash,5520743,1516 S Canyon Way,Colfax,CA,95713,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Springhill Suites,7530058,1401 Shoreway Rd,Belmont,CA,94002,On-Premise,Lodging,Full Service Lodging,Marriott International Inc,Springhill Suites
FALSE,Claws Restaurant,2355238,12125 Brookhurst St,Garden Grove,CA,92840,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Snooze,7874896,28141 Crown Valley Pkwy Ste B,Laguna Niguel,CA,92677,On-Premise,Dining,Casual Dining,Snooze An AM Eatery,Snooze
FALSE,El Trocadero,5248314,24274 San Fernando Rd,Newhall,CA,91321,On-Premise,Dining,Fine Dining,Independent,No Group Assignment
FALSE,Jinkys Cafe,5223020,1724 E Avenida De Los Arboles,Thousand Oaks,CA,91362,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Beverly Hills Tennis Club,5240835,340 N Maple Dr,Beverly Hills,CA,90210,On-Premise,Recreation,Golf/Country Club,Independent,No Group Assignment
FALSE,El Rinconcito Mexican Grill,1792835,5764 Stine Rd,Bakersfield,CA,93313,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Villa Portofino,2013932,4001 Via Portofino,Palm Desert,CA,92260,On-Premise,Recreation,Private Club,Independent,No Group Assignment
FALSE,Taco Janes,5521714,21 Tamalpais Ave,San Anselmo,CA,94960,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Minnie Bells Soul Movement,7911102,5959 Shellmound St Ste 15,Emeryville,CA,94608,On-Premise,Dining,Quick Service Restaurant,Independent,No Group Assignment
FALSE,Cazadores Grill,2586634,1663 N Schnoor St Ste 101,Madera,CA,93637,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Marin Yacht Club,5245507,24 Summit Ave,San Rafael,CA,94901,On-Premise,Recreation,Private Club,Independent,No Group Assignment
FALSE,Mi Casa Reveles,5248146,724 Main St,Ramona,CA,92065,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Best Western,5219890,111 E March Ln,Stockton,CA,95207,On-Premise,Lodging,Full Service Lodging,Independent,Best Western
FALSE,San Rafael Yacht Club,5241083,405 Francisco Blvd E,San Rafael,CA,94901,On-Premise,Recreation,Private Club,Independent,No Group Assignment
FALSE,Oak & Elixir,3679339,2917 State St,Carlsbad,CA,92008,On-Premise,Bar/Nightclub,Premium Bar,Independent,No Group Assignment
FALSE,Harvest Table At Redlands,5251651,1259 E Colton Ave,Redlands,CA,92374,On-Premise,Caterer,Food Service,Independent,No Group Assignment
FALSE,Club 501,5255097,1244 California St,Redding,CA,96001,On-Premise,Bar/Nightclub,Neighborhood Bar,Independent,No Group Assignment
FALSE,Autocamp Yosemite,7667270,6323 State Highway 140,Midpines,CA,95345,On-Premise,Lodging,Full Service Lodging,Independent,No Group Assignment
FALSE,Gen Korean BBQ House,7343230,1689 Arden Way Ste 1148,Sacramento,CA,95815,On-Premise,Dining,Casual Dining,Octopus Restaurant Group,Gen Korean BBQ House
FALSE,Hanford Fraternal Hall,5233369,1015 N 10th Ave,Hanford,CA,93230,On-Premise,Bar/Nightclub,Neighborhood Bar,Independent,No Group Assignment
FALSE,Casa Castillos,1942776,54311 Road 432,Bass Lake,CA,93604,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Moose Lodge,5247225,31878 Laramie St,Lucerne Valley,CA,92356,On-Premise,Recreation,Private Club,Independent,Moose Lodge
FALSE,Regal Cinema,7876650,6455 N Riverside Dr,Fresno,CA,93722,On-Premise,Recreation,Theater,Regal Cinemas,Regal Cinema
FALSE,Moose Lodge,5246540,1901 W Burbank Blvd,Burbank,CA,91506,On-Premise,Recreation,Private Club,Independent,Moose Lodge
FALSE,Elks Lodge,5242449,3000 Brady Ln,Roseville,CA,95747,On-Premise,Recreation,Private Club,Independent,Elks Lodge
FALSE,Servatorium,5238112,1548 Center Ave,Dos Palos,CA,93620,On-Premise,Bar/Nightclub,Neighborhood Bar,Independent,No Group Assignment
FALSE,Las Playas Restaurant,5512310,1498 S K St,Tulare,CA,93274,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Los Rancheros,2223871,2141 Shaw Ave Ste 101,Clovis,CA,93611,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Courtyard By Marriott,5219875,1480 Falcon Dr,Milpitas,CA,95035,On-Premise,Lodging,Full Service Lodging,Marriott International Inc,Courtyard By Marriott
FALSE,Eagles Lodge,5242416,301 W Ridgecrest Blvd,Ridgecrest,CA,93555,On-Premise,Recreation,Private Club,Independent,Eagles Lodge
FALSE,Courtyard By Marriott,1828601,27492 Portola Pkwy,Foothill Ranch,CA,92610,On-Premise,Lodging,Full Service Lodging,Marriott International Inc,Courtyard By Marriott
FALSE,Hilton Garden Inn,7859510,45976 Warm Springs Blvd,Fremont,CA,94539,On-Premise,Lodging,Full Service Lodging,Independent,Hilton Garden Inn
FALSE,Los Dos Hermanos,5506608,28257 Mission Blvd,Hayward,CA,94544,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Vino Santo Bistro,5224955,2030 Broadway St,Redwood City,CA,94063,On-Premise,Dining,Fine Dining,Independent,No Group Assignment
FALSE,Courtyard By Marriott,7068435,401 Storke Rd,Goleta,CA,93117,On-Premise,Lodging,Full Service Lodging,Marriott International Inc,Courtyard By Marriott
FALSE,El Gallo Negro,5509764,8465 Old Redwood Hwy Ste 101,Windsor,CA,95492,On-Premise,Bar/Nightclub,Neighborhood Bar,Independent,No Group Assignment
FALSE,Courtyard By Marriott,5218893,1300 E Tahquitz Canyon Way,Palm Springs,CA,92262,On-Premise,Lodging,Full Service Lodging,Marriott International Inc,Courtyard By Marriott
FALSE,Eagles Lodge,5506070,37650 State Highway 16,Woodland,CA,95695,On-Premise,Recreation,Private Club,Independent,Eagles Lodge
FALSE,KMO Beverage & Events,7680699,475 Vandell Way Ste A,Campbell,CA,95008,On-Premise,Caterer,Catering,Independent,No Group Assignment
FALSE,Elks Lodge,5241478,195 Pine St,Auburn,CA,95603,On-Premise,Recreation,Private Club,Independent,Elks Lodge
FALSE,Tads Steakhouse,5255473,44 Ellis St,San Francisco,CA,94102,On-Premise,Dining,Fast Casual,Independent,No Group Assignment
FALSE,Black Radish,5522803,2591 University Ave,San Diego,CA,92104,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,La Bodega,7585881,790 Price St,Pismo Beach,CA,93449,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Gather Restaurant,3724857,2200 Oxford St,Berkeley,CA,94704,On-Premise,Dining,Polished Casual,Independent,No Group Assignment
FALSE,59th & Lex Cafe,2046074,10250 Santa Monica Blvd Ste 2,Los Angeles,CA,90067,On-Premise,Dining,Casual Dining,Macys Inc,No Group Assignment
FALSE,Orchid Thai Restaurant & Bar,7397329,1609 16th St,Sacramento,CA,95814,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,El Sushi Loco,5506192,1542 W Holt Ave,Pomona,CA,91768,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,The Patriot Pub,7575729,609 W Center Ave,Visalia,CA,93291,On-Premise,Bar/Nightclub,Neighborhood Bar,Independent,No Group Assignment
FALSE,Paradita Eatery,7529385,5959 Shellmound St Ste 1,Emeryville,CA,94608,On-Premise,Dining,Quick Service Restaurant,Independent,No Group Assignment
FALSE,Umami Burger,7054779,189 The Grove Dr Ste C10,Los Angeles,CA,90036,On-Premise,Dining,Polished Casual,AccorHotels North America,Umami Burger
FALSE,Courtyard By Marriott,5218542,21101 Ventura Blvd,Woodland Hills,CA,91364,On-Premise,Lodging,Full Service Lodging,Independent,Courtyard By Marriott
FALSE,Mariscos Sinaloa,5513884,1312 Crows Landing Rd,Modesto,CA,95351,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Dennys Restaurant,1869426,8710 Rosedale Hwy,Bakersfield,CA,93312,On-Premise,Dining,Fast Casual,Dennys Corporation,Dennys Restaurant
FALSE,The Up & Under 2nd Pitch,5523555,5216 Sobrante Ave,El Sobrante,CA,94803,On-Premise,Bar/Nightclub,Neighborhood Bar,Independent,No Group Assignment
FALSE,Century Theatres,2200307,320 2nd Ave,San Mateo,CA,94401,On-Premise,Recreation,Theater,Cinemark Holdings Inc,Century Theatres
FALSE,Buckhorn BBQ,4031866,250 Palladio Pkwy Ste 1339,Folsom,CA,95630,On-Premise,Dining,Casual Dining,Buckhorn Restaurant Group,Buckhorn BBQ
FALSE,Victoria Mexican Restaurant,5523601,757 1st St,Gilroy,CA,95020,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Oakland Yacht Club N,5256953,1101 Pacific Marina,Alameda,CA,94501,On-Premise,Recreation,Private Club,Independent,No Group Assignment
FALSE,Moose Lodge,5236357,9062 Memory Ln,Spring Valley,CA,91977,On-Premise,Recreation,Private Club,Independent,Moose Lodge
FALSE,Dunneville Cafe & Market,5518298,5970 San Felipe Rd,Hollister,CA,95023,On-Premise,Dining,Fast Casual,Independent,No Group Assignment
FALSE,Old Range Steakhouse,5233026,7081 N Lake Blvd,Tahoe Vista,CA,96148,On-Premise,Dining,Fine Dining,Independent,No Group Assignment
FALSE,Main St Cafe,5251520,4902 Main St,Yorba Linda,CA,92886,On-Premise,Dining,Fine Dining,Independent,No Group Assignment
FALSE,Village Grill,5260452,2805 F St,Bakersfield,CA,93301,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Regal Cinema,7698302,4870 Valencia Ave,Yorba Linda,CA,92886,On-Premise,Recreation,Theater,Regal Cinemas,Regal Cinema
FALSE,Tokyo House,1912398,890 N China Lake Blvd,Ridgecrest,CA,93555,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Oxford Suites,5516216,1651 W Avenue K,Lancaster,CA,93534,On-Premise,Lodging,Full Service Lodging,Oxford Hotel Group,Oxford Suites
FALSE,Saugus Cafe,5248903,25861 Railroad Ave,Santa Clarita,CA,91350,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Chez T J,5225726,938 Villa St,Mountain View,CA,94041,On-Premise,Dining,Fine Dining,Independent,No Group Assignment
FALSE,JJs Dive Bar & Grill,7442213,1051 Hwy 4,Arnold,CA,95223,On-Premise,Bar/Nightclub,Neighborhood Bar,Independent,No Group Assignment
FALSE,Julian Grille,5247157,2224 Main St,Julian,CA,92036,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Mangia Mi,3190890,406 Hartz Ave,Danville,CA,94526,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Escargot,5259470,Mission & 4th Ave,Carmel by the Sea,CA,93921,On-Premise,Dining,Fine Dining,Independent,No Group Assignment
FALSE,Mimis Bistro & Bakery,5514526,24201 Magic Mountain Pkwy,Valencia,CA,91355,On-Premise,Dining,Casual Dining,Le Duff America Inc,Mimis Bistro & Bakery
FALSE,Veterans Of Foreign Wars,5236369,6402 Veterans Way,Joshua Tree,CA,92252,On-Premise,Recreation,Private Club,Independent,Veterans Of Foreign Wars
FALSE,Promenade By Turnip Rose,1921901,1570 Scenic Ave,Costa Mesa,CA,92626,On-Premise,Caterer,Catering,Independent,No Group Assignment
FALSE,Beaux Restaurant,5223171,21605 S Western Ave Ste A,Torrance,CA,90501,On-Premise,Dining,Fine Dining,Independent,No Group Assignment
FALSE,Umami Burger,4037765,852 S Broadway,Los Angeles,CA,90014,On-Premise,Dining,Polished Casual,AccorHotels North America,Umami Burger
FALSE,Pan American Ballroom,5516369,1750 S Main St,Porterville,CA,93257,On-Premise,Recreation,Other Entertainment,Independent,No Group Assignment
FALSE,The Counter,7422259,20080 Stevens Creek Blvd Ste 100,Cupertino,CA,95014,On-Premise,Dining,Fast Casual,Independent,The Counter
FALSE,Eagles Lodge,5241546,527 N Livermore Ave,Livermore,CA,94551,On-Premise,Recreation,Private Club,Independent,Eagles Lodge
FALSE,Lyon & Swan,5517916,140 Columbus Ave,San Francisco,CA,94133,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Miyako Hybrid Hotel,3659569,21381 S Western Ave,Torrance,CA,90501,On-Premise,Lodging,Full Service Lodging,Independent,No Group Assignment
FALSE,El Charro Restaurant,5506312,942 N Golden State Blvd,Turlock,CA,95380,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Elks Lodge,5238455,920 D St,Marysville,CA,95901,On-Premise,Recreation,Private Club,Independent,Elks Lodge
FALSE,Badger Pass Ski Area,1985370,7082 Glacier Point Rd,Yosemite National Park,CA,95389,On-Premise,Recreation,Other Entertainment,Independent,No Group Assignment
FALSE,Panda Inn,5229684,201 N Maryland Ave,Glendale,CA,91206,On-Premise,Dining,Casual Dining,Panda Restaurant Group Inc,Panda Inn
FALSE,Patria Restaurant,5226216,228 Main St,Salinas,CA,93901,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Tacos Y Mariscos Tijuana,5503918,4313 N Blackstone Ave,Fresno,CA,93726,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Nellie Gail Ranch Tennis Club,7844108,25281 Empty Saddle Dr,Laguna Hills,CA,92653,On-Premise,Recreation,Private Club,Independent,No Group Assignment
FALSE,Hyatt House,1757178,2611 Contra Costa Blvd,Pleasant Hill,CA,94523,On-Premise,Lodging,Full Service Lodging,Hersha Hospitality Management,Hyatt House
FALSE,Veterans Of Foreign Wars,3760017,2026 N Granada Dr,Madera,CA,93637,On-Premise,Recreation,Private Club,Independent,Veterans Of Foreign Wars
FALSE,111 Minna Gallery,5514582,111 Minna St,San Francisco,CA,94105,On-Premise,Recreation,Other Entertainment,Independent,No Group Assignment
FALSE,The Firm,2587820,404 S Figueroa St Ste 102,Los Angeles,CA,90071,On-Premise,Recreation,Private Club,Independent,No Group Assignment
FALSE,Southridge Estates,5245795,9413 S Butte Rd,Sutter,CA,95982,On-Premise,Caterer,Banquet hall,Independent,No Group Assignment
FALSE,Harrys Coffee Shop,2373042,7545 Girard Ave,La Jolla,CA,92037,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Romanos Macaroni Grill,1767211,8850 Rosedale Hwy,Bakersfield,CA,93312,On-Premise,Dining,Casual Dining,Mac Acquisition LLC,Romanos Macaroni Grill
FALSE,Revel Lodi,7829343,2923 Reynolds Ranch Pkwy,Lodi,CA,95240,On-Premise,Recreation,Other Entertainment,Independent,No Group Assignment
FALSE,Pan Korean BBQ & Shabu Shabu,3839332,8851 Garden Grove Blvd Ste 112,Garden Grove,CA,92844,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Toasted Gastrobrunch Sammys D,7934413,339 N Cleveland St,Oceanside,CA,92054,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Courtyard By Marriott,1921114,191 Cochran St,Simi Valley,CA,93065,On-Premise,Lodging,Full Service Lodging,Pacifica Host Inc,Courtyard By Marriott
FALSE,La Piazza,5505074,1600 E Tulare Ave,Tulare,CA,93274,On-Premise,Dining,Polished Casual,Independent,No Group Assignment
FALSE,Xenia,5232593,115 Alamo Plz Ste A,Alamo,CA,94507,On-Premise,Dining,Fine Dining,Independent,No Group Assignment
FALSE,Marvyns Magic Theater,7694041,46630 Washington St Ste 1,La Quinta,CA,92253,On-Premise,Recreation,Theater,Independent,No Group Assignment
FALSE,Vi Restaurant,7414688,620 Sand Hill Rd,Palo Alto,CA,94304,On-Premise,Dining,Casual Dining,Vi Inc,Vi Restaurant
FALSE,Andreas Hotel & Spa,7086787,227 N Indian Canyon Dr,Palm Springs,CA,92262,On-Premise,Lodging,Full Service Lodging,Independent,No Group Assignment
FALSE,Sonesta,5218621,4994 Verdugo Way,Camarillo,CA,93012,On-Premise,Lodging,Full Service Lodging,Sonesta International Hotels,Sonesta
FALSE,Izakaya Osen,3813812,2000 Main St Ste 100,Irvine,CA,92614,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Mi Tierra Restaurant,7511770,3262 Airway Dr Ste A,Santa Rosa,CA,95403,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,The Socialite Crafthouse,1713562,77 Jefferson St,San Francisco,CA,94133,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Fifties Roadhouse Restaurant,5259247,18341 Kennedy Rd,Oakdale,CA,95361,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Ootoro Little Tokyo,7856623,232 E 2nd St Ste E,Los Angeles,CA,90012,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,District 7 DTLA,1985980,555 W 7th St,Los Angeles,CA,90014,On-Premise,Dining,Fast Casual,Independent,No Group Assignment
FALSE,Morelia Mexican Restaurant,5232750,18148 Main St,Jamestown,CA,95327,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Western Hills Country,5248151,1800 Carbon Canyon Rd,Chino Hills,CA,91709,On-Premise,Recreation,Golf/Country Club,Independent,No Group Assignment
FALSE,Catrinas Mexican Grill,5511786,1345 F St,Wasco,CA,93280,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Sammys Place,7434719,69034 E Palm Canyon Dr,Cathedral City,CA,92234,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,AMC Theatre,2197074,1441 3rd Street Promenade,Santa Monica,CA,90401,On-Premise,Recreation,Theater,AMC Entertainment Inc,AMC Theatre
